timestamp,alert_name,severity,status,source,duration_minutes
2026-02-16 12:34:00,memory-threshold-exceeded,high,firing,grafana,62
2026-02-16 12:38:00,backup-completed,low,firing,backup-system,3
2026-02-16 12:59:00,mem-utilization-high,high,firing,datadog,68
2026-02-16 13:37:00,cpu-alert-grafana,critical,firing,grafana,61
2026-02-16 13:37:00,high-memory-usage,high,firing,prometheus,72
2026-02-16 14:07:00,api-latency-threshold,high,resolved,datadog,5
2026-02-16 14:09:00,memory-swap-high,medium,firing,prometheus,10
2026-02-16 14:24:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-16 14:26:00,health-check-success,low,firing,monitoring,5
2026-02-16 14:53:00,filesystem-full,critical,firing,nagios,136
2026-02-16 15:19:00,certificate-expiry-90days,low,firing,security,4
2026-02-16 15:33:00,filesystem-full,critical,firing,nagios,40
2026-02-16 15:36:00,api-latency-threshold,high,resolved,datadog,6
2026-02-16 15:40:00,api-latency-threshold,high,resolved,datadog,3
2026-02-16 15:45:00,memory-swap-high,medium,firing,prometheus,7
2026-02-16 15:48:00,test-alert-dev,low,firing,test-system,1
2026-02-16 15:54:00,mem-utilization-high,high,firing,datadog,53
2026-02-16 16:01:00,cpu-threshold-nagios,critical,firing,nagios,29
2026-02-16 16:17:00,info-deployment-success,low,firing,ci-cd,5
2026-02-16 16:21:00,api-latency-threshold,high,resolved,datadog,3
2026-02-16 17:08:00,backup-completed,low,firing,backup-system,1
2026-02-16 17:14:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-16 17:20:00,disk-utilization-high,critical,firing,cloudwatch,134
2026-02-16 17:44:00,log-rotation-complete,low,firing,system,1
2026-02-16 17:48:00,api-latency-threshold,high,resolved,datadog,10
2026-02-16 17:52:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,84
2026-02-16 17:57:00,api-latency-threshold,high,resolved,datadog,3
2026-02-16 18:29:00,database-replication-lag,high,firing,database,82
2026-02-16 18:32:00,log-rotation-complete,low,firing,system,1
2026-02-16 18:56:00,cpu-high-prometheus,critical,firing,prometheus,78
2026-02-16 19:08:00,memory-swap-high,medium,firing,prometheus,8
2026-02-16 19:09:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,86
2026-02-16 19:09:00,cpu-alert-grafana,critical,firing,grafana,34
2026-02-16 19:23:00,disk-80-percent,medium,firing,prometheus,12
2026-02-16 19:26:00,memory-threshold-exceeded,high,firing,grafana,28
2026-02-16 19:27:00,disk-80-percent,medium,firing,prometheus,8
2026-02-16 20:01:00,high-cpu-datadog,critical,firing,datadog,101
2026-02-16 20:13:00,test-alert-dev,low,firing,test-system,5
2026-02-16 20:15:00,disk-alert-prometheus,critical,firing,prometheus,36
2026-02-16 20:17:00,log-rotation-complete,low,firing,system,3
2026-02-16 20:34:00,api-latency-threshold,high,firing,datadog,6
2026-02-16 20:54:00,cpu-alert-grafana,critical,firing,grafana,55
2026-02-16 21:00:00,health-check-success,low,firing,monitoring,3
2026-02-16 21:07:00,disk-space-critical,critical,firing,splunk,135
2026-02-16 21:07:00,disk-80-percent,medium,firing,prometheus,6
2026-02-16 21:10:00,test-alert-dev,low,firing,test-system,1
2026-02-16 21:53:00,log-rotation-complete,low,firing,system,4
2026-02-16 22:09:00,disk-alert-prometheus,critical,firing,prometheus,50
2026-02-16 22:14:00,disk-space-critical,critical,firing,splunk,96
2026-02-16 22:24:00,memory-alert-cloudwatch,high,firing,cloudwatch,70
2026-02-16 22:27:00,high-cpu-datadog,critical,firing,datadog,100
2026-02-16 22:38:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-16 23:13:00,log-rotation-complete,low,firing,system,5
2026-02-16 23:23:00,high-cpu-datadog,critical,firing,datadog,58
2026-02-16 23:37:00,test-alert-dev,low,firing,test-system,1
2026-02-16 23:49:00,backup-completed,low,firing,backup-system,4
2026-02-17 00:17:00,memory-alert-cloudwatch,high,firing,cloudwatch,34
2026-02-17 00:17:00,info-deployment-success,low,firing,ci-cd,5
2026-02-17 00:19:00,disk-alert-prometheus,critical,firing,prometheus,83
2026-02-17 00:30:00,memory-swap-high,medium,resolved,prometheus,4
2026-02-17 00:43:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,117
2026-02-17 00:57:00,cpu-alert-grafana,critical,firing,grafana,107
2026-02-17 01:16:00,cpu-threshold-nagios,critical,firing,nagios,29
2026-02-17 01:25:00,cpu-alert-grafana,critical,firing,grafana,41
2026-02-17 01:32:00,backup-completed,low,firing,backup-system,1
2026-02-17 01:33:00,cpu-threshold-nagios,critical,firing,nagios,72
2026-02-17 01:35:00,high-memory-usage,high,firing,prometheus,46
2026-02-17 01:53:00,api-latency-threshold,high,resolved,datadog,8
2026-02-17 02:00:00,cpu-high-prometheus,critical,firing,prometheus,62
2026-02-17 02:13:00,memory-alert-cloudwatch,high,firing,cloudwatch,67
2026-02-17 02:19:00,memory-swap-high,medium,resolved,prometheus,4
2026-02-17 02:41:00,cpu-alert-grafana,critical,firing,grafana,97
2026-02-17 02:50:00,backup-completed,low,firing,backup-system,2
2026-02-17 02:57:00,disk-alert-prometheus,critical,firing,prometheus,157
2026-02-17 03:05:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-17 03:36:00,high-memory-usage,high,firing,prometheus,51
2026-02-17 03:36:00,certificate-expiry-90days,low,firing,security,1
2026-02-17 03:52:00,memory-swap-high,medium,firing,prometheus,9
2026-02-17 04:26:00,log-rotation-complete,low,firing,system,5
2026-02-17 04:34:00,disk-80-percent,medium,firing,prometheus,10
2026-02-17 05:15:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-17 05:42:00,api-latency-threshold,high,firing,datadog,9
2026-02-17 05:46:00,disk-80-percent,medium,resolved,prometheus,2
2026-02-17 05:54:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,111
2026-02-17 05:59:00,high-cpu-datadog,critical,firing,datadog,66
2026-02-17 06:00:00,memory-swap-high,medium,firing,prometheus,5
2026-02-17 06:05:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-17 06:08:00,api-latency-threshold,high,resolved,datadog,2
2026-02-17 06:20:00,api-latency-threshold,high,resolved,datadog,6
2026-02-17 06:21:00,disk-space-critical,critical,firing,splunk,87
2026-02-17 06:21:00,health-check-success,low,firing,monitoring,1
2026-02-17 06:35:00,info-deployment-success,low,firing,ci-cd,2
2026-02-17 06:38:00,test-alert-dev,low,firing,test-system,3
2026-02-17 06:47:00,info-deployment-success,low,firing,ci-cd,1
2026-02-17 06:52:00,memory-alert-cloudwatch,high,firing,cloudwatch,54
2026-02-17 08:04:00,cpu-high-prometheus,critical,firing,prometheus,104
2026-02-17 08:24:00,api-latency-threshold,high,firing,datadog,5
2026-02-17 08:36:00,memory-swap-high,medium,firing,prometheus,7
2026-02-17 08:37:00,disk-80-percent,medium,firing,prometheus,9
2026-02-17 08:47:00,high-cpu-datadog,critical,firing,datadog,16
2026-02-17 08:49:00,api-latency-threshold,high,resolved,datadog,1
2026-02-17 08:52:00,memory-threshold-exceeded,high,firing,grafana,62
2026-02-17 08:52:00,disk-80-percent,medium,firing,prometheus,7
2026-02-17 08:57:00,disk-80-percent,medium,firing,prometheus,13
2026-02-17 09:36:00,memory-swap-high,medium,firing,prometheus,14
2026-02-17 09:52:00,health-check-success,low,firing,monitoring,2
2026-02-17 09:58:00,backup-completed,low,firing,backup-system,3
2026-02-17 10:00:00,cpu-high-prometheus,critical,firing,prometheus,69
2026-02-17 10:30:00,api-latency-threshold,high,resolved,datadog,5
2026-02-17 10:34:00,api-latency-threshold,high,firing,datadog,10
2026-02-17 10:58:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,61
2026-02-17 11:13:00,mem-utilization-high,high,firing,datadog,26
2026-02-17 11:31:00,certificate-expiry-90days,low,firing,security,5
2026-02-17 11:40:00,test-alert-dev,low,firing,test-system,3
2026-02-17 12:10:00,info-deployment-success,low,firing,ci-cd,1
2026-02-17 12:13:00,filesystem-full,critical,firing,nagios,49
2026-02-17 12:14:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-17 12:17:00,api-latency-threshold,high,firing,datadog,13
2026-02-17 12:22:00,mem-utilization-high,high,firing,datadog,22
2026-02-17 12:48:00,disk-80-percent,medium,firing,prometheus,13
2026-02-17 13:15:00,test-alert-dev,low,firing,test-system,5
2026-02-17 13:35:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-17 14:02:00,certificate-expiry-90days,low,firing,security,3
2026-02-17 14:12:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-17 14:28:00,payment-processing-failed,critical,firing,payment-gateway,16
2026-02-17 14:35:00,test-alert-dev,low,firing,test-system,5
2026-02-17 15:11:00,disk-80-percent,medium,firing,prometheus,6
2026-02-17 15:18:00,filesystem-full,critical,firing,nagios,126
2026-02-17 15:20:00,service-down,critical,firing,healthcheck,41
2026-02-17 15:38:00,cpu-high-prometheus,critical,firing,prometheus,25
2026-02-17 15:49:00,memory-swap-high,medium,firing,prometheus,10
2026-02-17 15:57:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-17 16:08:00,log-rotation-complete,low,firing,system,1
2026-02-17 16:09:00,disk-80-percent,medium,firing,prometheus,9
2026-02-17 16:12:00,disk-space-critical,critical,firing,splunk,49
2026-02-17 16:26:00,api-latency-threshold,high,resolved,datadog,1
2026-02-17 16:44:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-17 17:18:00,certificate-expiry-90days,low,firing,security,5
2026-02-17 18:03:00,log-rotation-complete,low,firing,system,5
2026-02-17 19:00:00,memory-swap-high,medium,firing,prometheus,9
2026-02-17 19:02:00,memory-swap-high,medium,firing,prometheus,11
2026-02-17 19:18:00,memory-threshold-exceeded,high,firing,grafana,78
2026-02-17 19:19:00,high-memory-usage,high,firing,prometheus,28
2026-02-17 19:38:00,high-cpu-datadog,critical,firing,datadog,57
2026-02-17 20:16:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-17 20:22:00,cpu-alert-grafana,critical,firing,grafana,36
2026-02-17 20:27:00,api-latency-threshold,high,firing,datadog,6
2026-02-17 20:28:00,backup-completed,low,firing,backup-system,4
2026-02-17 20:31:00,certificate-expiry-90days,low,firing,security,2
2026-02-17 20:38:00,cpu-threshold-nagios,critical,firing,nagios,105
2026-02-17 20:48:00,api-latency-threshold,high,firing,datadog,11
2026-02-17 21:12:00,health-check-success,low,firing,monitoring,1
2026-02-17 21:22:00,high-cpu-datadog,critical,firing,datadog,80
2026-02-17 21:48:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-17 21:49:00,info-deployment-success,low,firing,ci-cd,5
2026-02-17 21:54:00,cpu-threshold-nagios,critical,firing,nagios,16
2026-02-17 22:00:00,mem-utilization-high,high,firing,datadog,56
2026-02-17 22:05:00,test-alert-dev,low,firing,test-system,3
2026-02-17 22:12:00,log-rotation-complete,low,firing,system,4
2026-02-17 22:28:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-17 22:32:00,memory-threshold-exceeded,high,firing,grafana,56
2026-02-17 22:35:00,disk-utilization-high,critical,firing,cloudwatch,92
2026-02-17 22:39:00,api-latency-threshold,high,firing,datadog,12
2026-02-17 22:40:00,payment-processing-failed,critical,firing,payment-gateway,92
2026-02-17 22:43:00,disk-utilization-high,critical,firing,cloudwatch,167
2026-02-17 22:59:00,api-latency-threshold,high,firing,datadog,13
2026-02-17 23:03:00,disk-80-percent,medium,firing,prometheus,11
2026-02-17 23:04:00,health-check-success,low,firing,monitoring,2
2026-02-17 23:14:00,health-check-success,low,firing,monitoring,4
2026-02-17 23:17:00,backup-completed,low,firing,backup-system,1
2026-02-17 23:25:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-17 23:29:00,api-latency-threshold,high,resolved,datadog,9
2026-02-17 23:37:00,log-rotation-complete,low,firing,system,1
2026-02-17 23:57:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,102
2026-02-18 00:20:00,api-latency-threshold,high,resolved,datadog,5
2026-02-18 00:28:00,health-check-success,low,firing,monitoring,3
2026-02-18 00:31:00,memory-swap-high,medium,firing,prometheus,10
2026-02-18 00:31:00,backup-completed,low,firing,backup-system,3
2026-02-18 00:42:00,memory-swap-high,medium,firing,prometheus,13
2026-02-18 00:54:00,cpu-alert-grafana,critical,firing,grafana,77
2026-02-18 00:55:00,api-latency-threshold,high,resolved,datadog,7
2026-02-18 01:07:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-18 01:13:00,log-rotation-complete,low,firing,system,4
2026-02-18 01:23:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-18 01:40:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,24
2026-02-18 01:42:00,disk-utilization-high,critical,firing,cloudwatch,131
2026-02-18 01:44:00,api-latency-threshold,high,resolved,datadog,9
2026-02-18 02:10:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-18 02:42:00,api-latency-threshold,high,resolved,datadog,8
2026-02-18 02:43:00,test-alert-dev,low,firing,test-system,4
2026-02-18 02:47:00,database-replication-lag,high,firing,database,20
2026-02-18 02:56:00,test-alert-dev,low,firing,test-system,1
2026-02-18 03:02:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-18 03:29:00,memory-alert-cloudwatch,high,firing,cloudwatch,80
2026-02-18 04:31:00,certificate-expiry-90days,low,firing,security,5
2026-02-18 04:40:00,cpu-high-prometheus,critical,firing,prometheus,98
2026-02-18 04:41:00,high-memory-usage,high,firing,prometheus,63
2026-02-18 04:46:00,info-deployment-success,low,firing,ci-cd,4
2026-02-18 05:09:00,info-deployment-success,low,firing,ci-cd,5
2026-02-18 05:18:00,mem-utilization-high,high,firing,datadog,36
2026-02-18 05:22:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-18 05:32:00,disk-80-percent,medium,firing,prometheus,10
2026-02-18 05:46:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-18 05:49:00,memory-threshold-exceeded,high,firing,grafana,88
2026-02-18 06:04:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-18 06:09:00,disk-80-percent,medium,firing,prometheus,10
2026-02-18 06:12:00,api-latency-threshold,high,firing,datadog,13
2026-02-18 06:16:00,high-cpu-datadog,critical,firing,datadog,27
2026-02-18 06:17:00,memory-swap-high,medium,firing,prometheus,8
2026-02-18 06:20:00,api-latency-threshold,high,firing,datadog,10
2026-02-18 06:21:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-18 06:22:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-18 06:27:00,memory-alert-cloudwatch,high,firing,cloudwatch,41
2026-02-18 06:40:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-18 06:43:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-18 06:55:00,disk-space-critical,critical,firing,splunk,132
2026-02-18 07:13:00,cpu-alert-grafana,critical,firing,grafana,74
2026-02-18 07:14:00,cpu-threshold-nagios,critical,firing,nagios,43
2026-02-18 07:15:00,health-check-success,low,firing,monitoring,5
2026-02-18 07:27:00,api-latency-threshold,high,resolved,datadog,4
2026-02-18 07:32:00,api-latency-threshold,high,resolved,datadog,8
2026-02-18 07:41:00,api-latency-threshold,high,resolved,datadog,8
2026-02-18 08:49:00,api-latency-threshold,high,resolved,datadog,1
2026-02-18 08:56:00,memory-swap-high,medium,firing,prometheus,15
2026-02-18 09:34:00,memory-alert-cloudwatch,high,firing,cloudwatch,24
2026-02-18 09:35:00,high-cpu-datadog,critical,firing,datadog,85
2026-02-18 09:37:00,certificate-expiry-90days,low,firing,security,2
2026-02-18 09:39:00,memory-threshold-exceeded,high,firing,grafana,34
2026-02-18 09:40:00,api-latency-threshold,high,firing,datadog,7
2026-02-18 09:41:00,disk-alert-prometheus,critical,firing,prometheus,136
2026-02-18 09:47:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-18 10:08:00,cpu-threshold-nagios,critical,firing,nagios,48
2026-02-18 10:11:00,backup-completed,low,firing,backup-system,5
2026-02-18 10:18:00,disk-utilization-high,critical,firing,cloudwatch,156
2026-02-18 10:38:00,disk-80-percent,medium,firing,prometheus,7
2026-02-18 11:17:00,health-check-success,low,firing,monitoring,5
2026-02-18 11:37:00,api-latency-threshold,high,resolved,datadog,1
2026-02-18 11:38:00,info-deployment-success,low,firing,ci-cd,4
2026-02-18 11:42:00,test-alert-dev,low,firing,test-system,1
2026-02-18 11:43:00,disk-80-percent,medium,firing,prometheus,11
2026-02-18 12:20:00,backup-completed,low,firing,backup-system,2
2026-02-18 12:23:00,api-latency-threshold,high,resolved,datadog,4
2026-02-18 12:46:00,api-latency-threshold,high,resolved,datadog,3
2026-02-18 12:56:00,info-deployment-success,low,firing,ci-cd,5
2026-02-18 12:58:00,log-rotation-complete,low,firing,system,2
2026-02-18 12:59:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,80
2026-02-18 13:15:00,memory-threshold-exceeded,high,firing,grafana,87
2026-02-18 13:35:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-18 13:36:00,filesystem-full,critical,firing,nagios,61
2026-02-18 13:44:00,health-check-success,low,firing,monitoring,4
2026-02-18 13:50:00,health-check-success,low,firing,monitoring,1
2026-02-18 14:19:00,test-alert-dev,low,firing,test-system,2
2026-02-18 14:45:00,memory-swap-high,medium,firing,prometheus,5
2026-02-18 14:51:00,disk-80-percent,medium,firing,prometheus,10
2026-02-18 14:54:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,104
2026-02-18 14:57:00,cpu-high-prometheus,critical,firing,prometheus,97
2026-02-18 15:07:00,disk-space-critical,critical,firing,splunk,180
2026-02-18 15:07:00,certificate-expiry-90days,low,firing,security,4
2026-02-18 15:23:00,certificate-expiry-90days,low,firing,security,5
2026-02-18 15:46:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-18 16:00:00,high-cpu-datadog,critical,firing,datadog,91
2026-02-18 16:01:00,database-connection-failed,critical,firing,app-monitor,163
2026-02-18 16:05:00,backup-completed,low,firing,backup-system,5
2026-02-18 16:10:00,slow-queries,medium,firing,mysql,153
2026-02-18 16:11:00,backend-timeout,high,firing,loadbalancer,83
2026-02-18 16:12:00,cache-miss-rate-high,high,firing,redis,88
2026-02-18 16:14:00,connection-pool-exhausted,high,firing,app,155
2026-02-18 16:16:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-18 16:17:00,api-500-errors,critical,firing,nginx,80
2026-02-18 16:23:00,queue-backup,high,firing,rabbitmq,122
2026-02-18 16:25:00,cpu-alert-grafana,critical,firing,grafana,71
2026-02-18 16:28:00,high-memory-usage,high,firing,prometheus,72
2026-02-18 16:58:00,disk-80-percent,medium,firing,prometheus,10
2026-02-18 16:59:00,test-alert-dev,low,firing,test-system,1
2026-02-18 18:00:00,memory-swap-high,medium,firing,prometheus,5
2026-02-18 18:05:00,log-rotation-complete,low,firing,system,1
2026-02-18 18:11:00,filesystem-full,critical,firing,nagios,143
2026-02-18 18:40:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,111
2026-02-18 18:41:00,cpu-high-prometheus,critical,firing,prometheus,32
2026-02-18 18:46:00,certificate-expiry-90days,low,firing,security,1
2026-02-18 19:05:00,mem-utilization-high,high,firing,datadog,88
2026-02-18 19:55:00,disk-80-percent,medium,firing,prometheus,5
2026-02-18 20:10:00,log-rotation-complete,low,firing,system,3
2026-02-18 20:18:00,disk-alert-prometheus,critical,firing,prometheus,76
2026-02-18 20:21:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-18 20:32:00,high-memory-usage,high,firing,prometheus,25
2026-02-18 20:40:00,high-cpu-datadog,critical,firing,datadog,40
2026-02-18 20:41:00,info-deployment-success,low,firing,ci-cd,1
2026-02-18 20:41:00,backup-completed,low,firing,backup-system,1
2026-02-18 21:06:00,log-rotation-complete,low,firing,system,4
2026-02-18 21:52:00,cpu-high-prometheus,critical,firing,prometheus,111
2026-02-18 22:07:00,cpu-threshold-nagios,critical,firing,nagios,97
2026-02-18 22:12:00,mem-utilization-high,high,firing,datadog,42
2026-02-18 22:20:00,cpu-alert-grafana,critical,firing,grafana,20
2026-02-18 22:47:00,disk-80-percent,medium,resolved,prometheus,2
2026-02-18 22:50:00,payment-processing-failed,critical,firing,payment-gateway,96
2026-02-18 23:44:00,cpu-threshold-nagios,critical,firing,nagios,21
2026-02-18 23:46:00,api-latency-threshold,high,firing,datadog,14
2026-02-19 00:02:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,89
2026-02-19 00:11:00,health-check-success,low,firing,monitoring,3
2026-02-19 00:17:00,cpu-threshold-nagios,critical,firing,nagios,106
2026-02-19 00:19:00,high-memory-usage,high,firing,prometheus,52
2026-02-19 00:39:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-19 00:50:00,memory-threshold-exceeded,high,firing,grafana,41
2026-02-19 01:08:00,cpu-high-prometheus,critical,firing,prometheus,59
2026-02-19 01:26:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-19 01:27:00,memory-swap-high,medium,firing,prometheus,12
2026-02-19 01:30:00,health-check-success,low,firing,monitoring,1
2026-02-19 01:33:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-19 01:47:00,api-latency-threshold,high,firing,datadog,10
2026-02-19 02:06:00,cpu-high-prometheus,critical,firing,prometheus,18
2026-02-19 02:07:00,api-latency-threshold,high,resolved,datadog,5
2026-02-19 02:33:00,mem-utilization-high,high,firing,datadog,67
2026-02-19 02:48:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-19 02:52:00,cpu-high-prometheus,critical,firing,prometheus,79
2026-02-19 03:04:00,api-latency-threshold,high,resolved,datadog,2
2026-02-19 03:12:00,api-latency-threshold,high,resolved,datadog,4
2026-02-19 03:14:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-19 03:18:00,health-check-success,low,firing,monitoring,4
2026-02-19 03:25:00,test-alert-dev,low,firing,test-system,2
2026-02-19 03:45:00,cpu-threshold-nagios,critical,firing,nagios,98
2026-02-19 03:49:00,memory-swap-high,medium,firing,prometheus,7
2026-02-19 04:13:00,memory-swap-high,medium,firing,prometheus,13
2026-02-19 04:18:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-19 04:23:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-19 04:24:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-19 04:28:00,api-latency-threshold,high,resolved,datadog,9
2026-02-19 04:30:00,log-rotation-complete,low,firing,system,1
2026-02-19 04:53:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,117
2026-02-19 04:57:00,disk-alert-prometheus,critical,firing,prometheus,31
2026-02-19 04:59:00,disk-80-percent,medium,firing,prometheus,13
2026-02-19 04:59:00,api-latency-threshold,high,resolved,datadog,8
2026-02-19 05:09:00,backup-completed,low,firing,backup-system,1
2026-02-19 05:10:00,disk-80-percent,medium,firing,prometheus,8
2026-02-19 05:48:00,memory-swap-high,medium,firing,prometheus,10
2026-02-19 05:54:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-19 05:57:00,certificate-expiry-90days,low,firing,security,1
2026-02-19 07:03:00,certificate-expiry-90days,low,firing,security,3
2026-02-19 07:03:00,info-deployment-success,low,firing,ci-cd,2
2026-02-19 07:05:00,memory-alert-cloudwatch,high,firing,cloudwatch,50
2026-02-19 07:26:00,api-latency-threshold,high,resolved,datadog,6
2026-02-19 07:28:00,log-rotation-complete,low,firing,system,1
2026-02-19 07:41:00,high-memory-usage,high,firing,prometheus,69
2026-02-19 07:49:00,api-latency-threshold,high,firing,datadog,7
2026-02-19 07:51:00,info-deployment-success,low,firing,ci-cd,1
2026-02-19 08:08:00,backup-completed,low,firing,backup-system,3
2026-02-19 08:16:00,database-replication-lag,high,firing,database,65
2026-02-19 08:43:00,test-alert-dev,low,firing,test-system,4
2026-02-19 08:51:00,disk-80-percent,medium,resolved,prometheus,7
2026-02-19 08:59:00,health-check-success,low,firing,monitoring,4
2026-02-19 09:32:00,backup-completed,low,firing,backup-system,2
2026-02-19 10:17:00,api-latency-threshold,high,resolved,datadog,10
2026-02-19 10:21:00,api-latency-threshold,high,firing,datadog,12
2026-02-19 10:32:00,log-rotation-complete,low,firing,system,1
2026-02-19 10:43:00,test-alert-dev,low,firing,test-system,5
2026-02-19 11:01:00,backup-completed,low,firing,backup-system,5
2026-02-19 11:18:00,cpu-alert-grafana,critical,firing,grafana,47
2026-02-19 11:18:00,test-alert-dev,low,firing,test-system,4
2026-02-19 11:42:00,high-cpu-datadog,critical,firing,datadog,106
2026-02-19 11:46:00,memory-swap-high,medium,firing,prometheus,5
2026-02-19 11:57:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-19 12:06:00,api-latency-threshold,high,resolved,datadog,2
2026-02-19 12:10:00,disk-80-percent,medium,firing,prometheus,14
2026-02-19 12:16:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,46
2026-02-19 12:25:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-19 12:38:00,disk-80-percent,medium,firing,prometheus,13
2026-02-19 12:56:00,high-cpu-datadog,critical,firing,datadog,63
2026-02-19 13:27:00,mem-utilization-high,high,firing,datadog,61
2026-02-19 13:57:00,cpu-threshold-nagios,critical,firing,nagios,93
2026-02-19 14:12:00,memory-alert-cloudwatch,high,firing,cloudwatch,43
2026-02-19 14:24:00,disk-space-critical,critical,firing,splunk,91
2026-02-19 14:25:00,memory-threshold-exceeded,high,firing,grafana,29
2026-02-19 14:43:00,high-cpu-datadog,critical,firing,datadog,105
2026-02-19 14:51:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,31
2026-02-19 14:54:00,cpu-threshold-nagios,critical,firing,nagios,112
2026-02-19 15:04:00,cpu-alert-grafana,critical,firing,grafana,65
2026-02-19 15:07:00,disk-80-percent,medium,firing,prometheus,8
2026-02-19 15:07:00,certificate-expiry-90days,low,firing,security,4
2026-02-19 15:26:00,high-memory-usage,high,firing,prometheus,28
2026-02-19 15:26:00,filesystem-full,critical,firing,nagios,123
2026-02-19 15:38:00,health-check-success,low,firing,monitoring,2
2026-02-19 15:40:00,api-latency-threshold,high,firing,datadog,7
2026-02-19 15:48:00,api-latency-threshold,high,firing,datadog,5
2026-02-19 16:15:00,info-deployment-success,low,firing,ci-cd,5
2026-02-19 16:21:00,memory-swap-high,medium,firing,prometheus,10
2026-02-19 16:38:00,cpu-alert-grafana,critical,firing,grafana,71
2026-02-19 16:56:00,log-rotation-complete,low,firing,system,1
2026-02-19 17:22:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-19 17:39:00,cpu-high-prometheus,critical,firing,prometheus,107
2026-02-19 18:07:00,log-rotation-complete,low,firing,system,3
2026-02-19 18:09:00,api-latency-threshold,high,resolved,datadog,9
2026-02-19 18:21:00,info-deployment-success,low,firing,ci-cd,2
2026-02-19 18:24:00,high-cpu-datadog,critical,firing,datadog,30
2026-02-19 18:34:00,filesystem-full,critical,firing,nagios,162
2026-02-19 19:45:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-19 19:49:00,memory-threshold-exceeded,high,firing,grafana,60
2026-02-19 19:50:00,mem-utilization-high,high,firing,datadog,30
2026-02-19 20:17:00,memory-alert-cloudwatch,high,firing,cloudwatch,73
2026-02-19 20:22:00,backup-completed,low,firing,backup-system,5
2026-02-19 20:27:00,payment-processing-failed,critical,firing,payment-gateway,23
2026-02-19 20:30:00,info-deployment-success,low,firing,ci-cd,1
2026-02-19 20:37:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-19 21:20:00,api-latency-threshold,high,firing,datadog,7
2026-02-19 22:00:00,disk-80-percent,medium,firing,prometheus,15
2026-02-19 22:02:00,disk-space-critical,critical,firing,splunk,115
2026-02-19 22:25:00,cpu-alert-grafana,critical,firing,grafana,97
2026-02-19 22:25:00,disk-utilization-high,critical,firing,cloudwatch,139
